image_name,ds_row,ds_col,channel_id,marker,focus_id,x,y
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,25,923,1863
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,26,1326,1953
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,27,1329,1957
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,28,1765,1699
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,29,1758,1705
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,30,1938,1939
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,31,1937,1945
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,32,1988,1361
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,33,492,1239
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,34,373,1004
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,35,374,1010
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,36,41,1282
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,37,43,1288
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,38,152,836
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,39,143,833
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,40,421,635
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,41,428,640
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,42,262,1806
RPE1wt_CEP152+GTU88+PCNT_1_000_000_max_C3,0,0,3,PCNT,43,256,1812
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,0,99,437
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,1,531,254
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,2,531,259
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,3,1252,558
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,4,1248,557
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,5,1540,706
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,6,1782,338
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,7,1888,925
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,8,1880,923
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,9,1107,919
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,10,1111,920
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,11,1330,953
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,12,1326,955
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,13,877,854
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,14,873,857
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,15,843,900
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,16,672,1032
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,17,515,750
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,18,509,752
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,19,135,792
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,20,134,798
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,21,158,1043
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,22,160,1048
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,23,105,1507
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,24,117,1535
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,25,164,1984
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,26,610,483
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,27,1229,174
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,28,1226,179
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,29,1811,38
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,30,1809,42
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,31,356,1247
RPE1wt_CEP152+GTU88+PCNT_1_002_004_max_C3,2,4,3,PCNT,32,1002,467
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,0,258,234
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,1,252,237
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,2,40,579
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,3,448,610
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,4,453,615
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,5,971,399
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,6,962,401
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,7,1150,21
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,8,1147,25
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,9,899,240
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,10,717,211
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,11,885,695
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,12,839,981
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,13,751,1010
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,14,671,1173
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,15,534,1458
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,16,531,1450
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,17,888,1453
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,18,884,1450
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,19,730,1767
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,20,733,1772
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,21,1041,1853
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,22,1037,1860
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,23,752,2045
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,24,323,1797
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,25,320,1809
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,26,41,1505
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,27,44,1508
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,28,157,985
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,29,160,989
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,30,2046,166
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,31,2043,172
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,32,1513,1828
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,33,1509,1831
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,34,711,1294
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,35,156,1576
RPE1wt_CEP152+GTU88+PCNT_1_001_002_max_C3,1,2,3,PCNT,36,159,1149
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,0,450,265
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,1,958,173
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,2,952,174
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,3,1263,306
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,4,1260,312
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,5,1643,398
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,6,1638,401
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,7,1959,848
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,8,1954,833
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,9,1729,841
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,10,1544,850
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,11,1875,1135
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,12,1878,1140
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,13,1823,1295
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,14,1814,1291
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,15,1960,1498
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,16,1960,1502
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,17,1906,1633
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,18,1911,1632
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,19,1510,1405
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,20,1506,1409
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,21,1456,1785
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,22,1459,1791
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,23,935,1637
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,24,819,1632
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,25,810,1628
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,26,1067,1630
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,27,1158,1949
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,28,1158,1958
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,29,911,1939
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,30,851,1968
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,31,850,1973
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,32,514,1872
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,33,248,1804
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,34,238,1808
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,35,214,1956
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,36,214,1961
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,37,277,1559
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,38,281,1563
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,39,515,1549
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,40,644,1621
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,41,466,1370
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,42,476,1380
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,43,74,1240
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,44,69,1241
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,45,93,1506
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,46,864,1169
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,47,862,1174
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,48,513,671
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,49,510,679
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,50,9,852
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,51,17,855
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,52,910,603
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,53,909,609
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,54,1273,733
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,55,1271,738
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,56,1324,1014
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,57,1322,1017
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,58,1557,1199
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,59,1550,1200
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,60,1306,1390
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C2,3,2,2,GTU88,61,1229,1750
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,0,1054,178
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,1,1263,67
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,2,1295,323
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,3,1645,102
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,4,1639,109
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,5,2018,475
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,6,2012,468
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,7,1879,721
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,8,1879,729
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,9,1561,633
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,10,1567,602
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,11,1499,919
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,12,1493,920
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,13,1470,1305
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,14,1922,1117
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,15,1916,1108
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,16,1835,1283
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,17,1831,1280
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,18,1738,1665
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,19,1741,1673
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,20,2036,1551
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,21,9,2013
RPE1wt_CEP152+GTU88+PCNT_1_002_001_max_C3,2,1,3,PCNT,22,3,2010
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,0,198,604
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,1,217,755
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,2,168,105
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,3,161,108
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,4,682,25
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,5,679,31
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,6,996,267
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,7,996,273
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,8,320,452
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,9,317,459
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,10,770,679
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,11,1042,656
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,12,1201,988
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,13,1286,981
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,14,1862,143
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,15,1975,152
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,16,1442,415
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,17,1670,688
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,18,1668,694
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,19,1883,900
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,20,1882,909
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,21,1992,1320
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,22,1727,1600
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,23,1838,1937
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,24,1481,1752
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,25,1090,1626
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,26,1128,1910
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,27,1123,1908
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,28,1086,1630
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,29,1027,1235
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,30,1031,1238
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,31,798,1575
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,32,792,1574
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,33,516,1421
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,34,507,1427
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,35,327,1658
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,36,586,1803
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,37,582,1806
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,38,112,1873
RPE1wt_CEP152+GTU88+PCNT_1_002_002_max_C3,2,2,3,PCNT,39,118,1874
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,0,119,262
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,1,111,266
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,2,480,522
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,3,514,539
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,4,174,560
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,5,170,556
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,6,169,873
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,7,162,872
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,8,459,1090
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,9,457,1094
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,10,245,1224
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,11,236,1231
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,12,107,1635
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,13,100,1636
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,14,400,1881
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,15,415,1890
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,16,648,1967
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,17,644,1966
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,18,865,1867
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,19,870,1872
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,20,1873,2029
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,21,1869,2034
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,22,1466,1737
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,23,1463,1740
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,24,1470,1743
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,25,870,1477
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,26,858,1481
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,27,530,1587
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,28,669,1183
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,29,665,1189
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,30,909,1056
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,31,909,1063
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,32,1273,1295
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,33,1269,1299
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,34,1708,1313
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,35,1712,1317
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,36,1671,748
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,37,1267,858
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,38,1261,856
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,39,1201,511
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,40,1195,512
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,41,1501,212
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,42,1502,216
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,43,1106,42
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,44,1108,49
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,45,698,166
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,46,694,169
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,47,696,978
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,48,692,980
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,49,814,670
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,50,1015,725
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,51,1011,731
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,52,1957,510
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,53,1956,450
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,54,1954,454
RPE1wt_CEP152+GTU88+PCNT_1_001_004_max_C3,1,4,3,PCNT,55,957,1807
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C3,3,2,3,PCNT,0,451,267
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C3,3,2,3,PCNT,1,513,672
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C3,3,2,3,PCNT,2,510,680
RPE1wt_CEP152+GTU88+PCNT_1_003_002_max_C3,3,2,3,PCNT,3,9,853
